# ================================================================================
# Inverse MPM Material Learning - Experiment Results
# Target: E*=450, nu=0.35, Neo-Hookean block-drop, MPM 8192 particles, 64 steps
# Tasks: dual-parameter external noisy, dual-parameter clean, single-E clean
# Methods: NN+FD and derivative-free baseline
# ================================================================================

## SECTION 1: Per-Epoch / Per-Search-Step Data
task,method,row_type,epoch_or_iter,loss,E_pred,nu_pred,E_abs_error,nu_abs_error,dL_dE_est,dL_dnu_est,h_mse,s_mse,F_mse,step_time_s,cumulative_time_s,E_true,nu_true,N_particles,N_steps,learn_param,obs_mode,noise_h,notes
DualParam_Clean,Baseline_Search,evaluation,116,1.459966e-05,452.777771,0.375926,2.777771,0.025926,,,4.134451e-09,6.612379e-11,2.918973e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,117,2.540552e-05,452.777771,0.384074,2.777771,0.034074,,,3.372442e-09,1.157498e-10,5.080198e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,118,3.876457e-05,452.777771,0.392222,2.777771,0.042222,,,2.069541e-09,1.758317e-10,7.752149e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,119,4.269563e-05,466.666656,0.343333,16.666656,0.006667,,,3.126889e-08,1.771219e-10,8.532518e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,120,3.450339e-05,466.666656,0.351481,16.666656,0.001481,,,3.362578e-08,1.389930e-10,6.893676e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,121,2.894494e-05,466.666656,0.35963,16.666656,0.00963,,,3.680644e-08,1.146622e-10,5.781397e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,122,2.620943e-05,466.666656,0.367778,16.666656,0.017778,,,3.987053e-08,1.022846e-10,5.233706e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,123,2.605647e-05,466.666656,0.375926,16.666656,0.025926,,,4.053815e-08,1.013693e-10,5.202984e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,124,2.760521e-05,466.666656,0.384074,16.666656,0.034074,,,3.910100e-08,1.111980e-10,5.512998e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,125,3.195198e-05,466.666656,0.392222,16.666656,0.042222,,,3.605730e-08,1.308658e-10,6.382923e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,126,1.257568e-04,480.555542,0.343333,30.555542,0.006667,,,1.007956e-07,5.143976e-10,2.513018e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,127,1.111606e-04,480.555542,0.351481,30.555542,0.001481,,,1.060027e-07,4.496406e-10,2.221002e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,128,9.935902e-05,480.555542,0.35963,30.555542,0.00963,,,1.102976e-07,3.942011e-10,1.984896e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,129,8.873947e-05,480.555542,0.367778,30.555542,0.017778,,,1.142502e-07,3.478382e-10,1.772435e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,130,7.938225e-05,480.555542,0.375926,30.555542,0.025926,,,1.142533e-07,3.094437e-10,1.585298e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,131,7.348292e-05,480.555542,0.384074,30.555542,0.034074,,,1.129426e-07,2.828720e-10,1.467343e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,132,6.873413e-05,480.555542,0.392222,30.555542,0.042222,,,1.078005e-07,2.631108e-10,1.372474e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,133,2.435164e-04,494.444428,0.343333,44.444427,0.006667,,,2.048742e-07,9.988146e-10,4.866030e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,134,2.235616e-04,494.444428,0.351481,44.444427,0.001481,,,2.101532e-07,9.061953e-10,4.466848e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,135,2.040851e-04,494.444428,0.35963,44.444427,0.00963,,,2.153983e-07,8.191895e-10,4.077230e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,136,1.857971e-04,494.444428,0.367778,44.444427,0.017778,,,2.172454e-07,7.378931e-10,3.711450e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,137,1.709326e-04,494.444428,0.375926,44.444427,0.025926,,,2.190864e-07,6.672892e-10,3.414136e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,138,1.562889e-04,494.444428,0.384074,44.444427,0.034074,,,2.162804e-07,6.037220e-10,3.121332e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,139,1.438582e-04,494.444428,0.392222,44.444427,0.042222,,,2.102619e-07,5.487299e-10,2.872849e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,140,3.914814e-04,508.333313,0.343333,58.333313,0.006667,,,3.332308e-07,1.603203e-09,7.822642e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,141,3.642639e-04,508.333313,0.351481,58.333313,0.001481,,,3.376577e-07,1.478969e-09,7.278229e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,142,3.376974e-04,508.333313,0.35963,58.333313,0.00963,,,3.441239e-07,1.360691e-09,6.746793e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,143,3.137324e-04,508.333313,0.367778,58.333313,0.017778,,,3.488991e-07,1.250410e-09,6.267420e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,144,2.904034e-04,508.333313,0.375926,58.333313,0.025926,,,3.519997e-07,1.147652e-09,5.800799e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,145,2.683061e-04,508.333313,0.384074,58.333313,0.034074,,,3.461945e-07,1.048001e-09,5.358989e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,146,2.487962e-04,508.333313,0.392222,58.333313,0.042222,,,3.387835e-07,9.630785e-10,4.968955e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
SingleE_Clean,NN+FD,epoch,0,9.547456e-05,426.513702,0.35,23.486298,5.960465e-09,-7.899132e-06,0,,,,42.357254,42.357254,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,1,8.384405e-05,428.255554,0.35,21.744446,5.960465e-09,-7.467472e-06,0,,,,0.57896,42.936214,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,2,7.129827e-05,430.361969,0.35,19.638031,5.960465e-09,-6.865266e-06,0,,,,0.46833,43.404544,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,3,5.767306e-05,432.861694,0.35,17.138306,5.960465e-09,-6.111017e-06,0,,,,0.466378,43.870922,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,4,4.329662e-05,435.784271,0.35,14.215729,5.960465e-09,-5.357524e-06,0,,,,0.465978,44.336899,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,5,2.922242e-05,439.149322,0.35,10.850677,5.960465e-09,-4.225007e-06,0,,,,0.469676,44.806575,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,6,1.679776e-05,442.954041,0.35,7.045959,5.960465e-09,-3.151921e-06,0,,,,0.467773,45.274348,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,7,7.152385e-06,447.137512,0.35,2.862488,5.960465e-09,-1.999012e-06,0,,,,0.474944,45.749292,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,8,1.159921e-06,451.502075,0.35,1.502075,5.960465e-09,-8.207650e-07,0,,,,0.468986,46.218277,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,9,3.143238e-07,455.536682,0.35,5.536682,5.960465e-09,4.082537e-07,0,,,,0.478638,46.696915,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,10,4.146660e-06,458.489441,0.35,8.489441,5.960465e-09,1.465768e-06,0,,,,0.474129,47.171044,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,11,9.548258e-06,459.96283,0.35,9.96283,5.960465e-09,2.184568e-06,0,,,,0.471777,47.642821,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,12,1.303729e-05,460.068298,0.35,10.068298,5.960465e-09,2.604488e-06,0,,,,0.475622,48.118443,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,13,1.330317e-05,459.167389,0.35,9.167389,5.960465e-09,2.648736e-06,0,,,,0.49127,48.609713,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,14,1.107770e-05,457.638306,0.35,7.638306,5.960465e-09,2.345123e-06,0,,,,0.487771,49.097484,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,15,7.786874e-06,455.758637,0.35,5.758636,5.960465e-09,1.992709e-06,0,,,,0.480371,49.577855,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,16,4.480101e-06,453.756409,0.35,3.756409,5.960465e-09,1.517410e-06,0,,,,0.481661,50.059515,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,17,1.920545e-06,451.802704,0.35,1.802704,5.960465e-09,1.014808e-06,0,,,,0.475318,50.534833,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,18,4.466476e-07,450.024414,0.35,0.024414,5.960465e-09,4.946227e-07,0,,,,0.481196,51.016029,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,19,9.449061e-11,448.505524,0.35,1.494476,5.960465e-09,7.330961e-09,0,,,,0.486012,51.502041,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,20,3.135611e-07,447.296295,0.35,2.703705,5.960465e-09,-4.269564e-07,0,,,,0.481154,51.983195,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,21,1.042775e-06,446.41629,0.35,3.58371,5.960465e-09,-7.746940e-07,0,,,,0.507112,52.490307,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,22,1.827149e-06,445.859436,0.35,4.140564,5.960465e-09,-1.026874e-06,0,,,,0.486356,52.976663,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,23,2.432785e-06,445.604004,0.35,4.395996,5.960465e-09,-1.200860e-06,0,,,,0.484851,53.461514,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,24,2.740125e-06,445.615356,0.35,4.384644,5.960465e-09,-1.272060e-06,0,,,,0.484181,53.945695,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,25,2.726499e-06,445.857147,0.35,4.142853,5.960465e-09,-1.267885e-06,0,,,,0.48899,54.434686,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,26,2.433231e-06,446.294708,0.35,3.705292,5.960465e-09,-1.200472e-06,0,,,,0.468104,54.90279,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,27,1.953875e-06,446.891357,0.35,3.108643,5.960465e-09,-1.057616e-06,0,,,,0.468888,55.371677,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,28,1.369649e-06,447.613129,0.35,2.386871,5.960465e-09,-8.855202e-07,0,,,,0.469694,55.841371,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,29,7.989254e-07,448.423157,0.35,1.576843,5.960465e-09,-6.805969e-07,0,,,,0.475089,56.31646,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,30,3.589048e-07,449.278656,0.35,0.721344,5.960465e-09,-4.511704e-07,0,,,,0.467176,56.783637,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,31,7.240136e-08,450.126648,0.35,0.126648,5.960465e-09,-1.998833e-07,0,,,,0.468606,57.252243,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,32,2.192803e-09,450.908966,0.35,0.908966,5.960465e-09,3.796834e-08,0,,,,0.464924,57.717167,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,33,1.208956e-07,451.567047,0.35,1.567047,5.960465e-09,2.468031e-07,0,,,,0.465307,58.182474,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,34,3.413756e-07,452.04776,0.35,2.04776,5.960465e-09,4.254659e-07,0,,,,0.469978,58.652452,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,35,5.755882e-07,452.316315,0.35,2.316315,5.960465e-09,5.582567e-07,0,,,,0.466036,59.118488,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,36,7.342927e-07,452.364075,0.35,2.364075,5.960465e-09,6.358759e-07,0,,,,0.472321,59.59081,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,37,7.646069e-07,452.209686,0.35,2.209686,5.960465e-09,6.484051e-07,0,,,,0.46475,60.055559,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,38,6.690951e-07,451.892029,0.35,1.892029,5.960465e-09,6.016327e-07,0,,,,0.465717,60.521276,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,39,4.871274e-07,451.458069,0.35,1.458069,5.960465e-09,5.186930e-07,0,,,,0.466515,60.987791,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,40,2.963521e-07,450.960053,0.35,0.960052,5.960465e-09,3.967530e-07,0,,,,0.466655,61.454446,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,41,1.340548e-07,450.44632,0.35,0.44632,5.960465e-09,2.601997e-07,0,,,,0.464707,61.919153,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,42,3.100382e-08,449.95697,0.35,0.04303,5.960465e-09,1.237297e-07,0,,,,0.465241,62.384394,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,43,1.967067e-09,449.524536,0.35,0.475464,5.960465e-09,-1.142855e-08,0,,,,0.465362,62.849756,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,44,3.407068e-08,449.172241,0.35,0.827759,5.960465e-09,-1.319667e-07,0,,,,0.467307,63.317063,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,45,9.541004e-08,448.91394,0.35,1.08606,5.960465e-09,-2.295244e-07,0,,,,0.472473,63.789535,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,46,1.684912e-07,448.756592,0.35,1.243408,5.960465e-09,-3.041338e-07,0,,,,0.473498,64.263033,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,47,2.192241e-07,448.699341,0.35,1.300659,5.960465e-09,-3.472035e-07,0,,,,0.467947,64.730981,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,48,2.397047e-07,448.736298,0.35,1.263702,5.960465e-09,-3.633870e-07,0,,,,0.468766,65.199746,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,49,2.262843e-07,448.85675,0.35,1.14325,5.960465e-09,-3.530292e-07,0,,,,0.467979,65.667726,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,50,1.859128e-07,449.046234,0.35,0.953766,5.960465e-09,-3.194800e-07,0,,,,0.468953,66.136678,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,51,1.307652e-07,449.286682,0.35,0.713318,5.960465e-09,-2.649616e-07,0,,,,0.468032,66.60471,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,52,7.088078e-08,449.558014,0.35,0.441986,5.960465e-09,-1.976725e-07,0,,,,0.466719,67.071429,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,53,2.974257e-08,449.839111,0.35,0.160889,5.960465e-09,-1.227704e-07,0,,,,0.467712,67.539141,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,54,6.411648e-09,450.108795,0.35,0.108795,5.960465e-09,-4.534590e-08,0,,,,0.468638,68.007779,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,55,1.619762e-09,450.346069,0.35,0.346069,5.960465e-09,3.309925e-08,0,,,,0.46958,68.477359,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,56,2.522133e-08,450.535004,0.35,0.535004,5.960465e-09,9.632456e-08,0,,,,0.469924,68.947283,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,57,4.296764e-08,450.664001,0.35,0.664001,5.960465e-09,1.474559e-07,0,,,,0.469362,69.416645,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,58,6.439297e-08,450.72699,0.35,0.72699,5.960465e-09,1.828119e-07,0,,,,0.468557,69.885203,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,59,7.657895e-08,450.724518,0.35,0.724518,5.960465e-09,1.987781e-07,0,,,,0.469266,70.354468,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,60,7.600264e-08,450.66275,0.35,0.66275,5.960465e-09,1.977837e-07,0,,,,0.468909,70.823377,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,61,6.428330e-08,450.552002,0.35,0.552002,5.960465e-09,1.822929e-07,0,,,,0.469567,71.292944,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,62,4.564303e-08,450.406342,0.35,0.406342,5.960465e-09,1.520835e-07,0,,,,0.46878,71.761724,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,63,2.614040e-08,450.241119,0.35,0.241119,5.960465e-09,1.134711e-07,0,,,,0.466559,72.228283,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,64,8.130423e-09,450.072174,0.35,0.072174,5.960465e-09,6.745046e-08,0,,,,0.465873,72.694156,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,65,7.326221e-10,449.91391,0.35,0.08609,5.960465e-09,2.054164e-08,0,,,,0.465765,73.159921,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,66,2.726364e-09,449.778168,0.35,0.221832,5.960465e-09,-2.315568e-08,0,,,,0.468432,73.628353,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,67,9.612395e-09,449.674164,0.35,0.325836,5.960465e-09,-6.240836e-08,0,,,,0.47002,74.098373,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,68,1.748059e-08,449.607147,0.35,0.392853,5.960465e-09,-9.121190e-08,0,,,,0.484667,74.58304,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,69,2.404185e-08,449.579102,0.35,0.420898,5.960465e-09,-1.099428e-07,0,,,,0.466672,75.049712,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,70,2.721274e-08,449.588013,0.35,0.411987,5.960465e-09,-1.155410e-07,0,,,,0.468165,75.517878,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,71,2.622536e-08,449.630005,0.35,0.369995,5.960465e-09,-1.131914e-07,0,,,,0.468736,75.986614,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,72,2.174893e-08,449.699371,0.35,0.300629,5.960465e-09,-1.035581e-07,0,,,,0.467183,76.453797,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,73,1.527536e-08,449.788178,0.35,0.211823,5.960465e-09,-8.434957e-08,0,,,,0.466661,76.920458,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,74,9.003565e-09,449.887268,0.35,0.112732,5.960465e-09,-5.948610e-08,0,,,,0.46863,77.389088,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,75,3.480332e-09,449.987396,0.35,0.012604,5.960465e-09,-3.214456e-08,0,,,,0.466664,77.855752,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,76,4.535707e-11,450.079315,0.35,0.079315,5.960465e-09,-3.028518e-09,0,,,,0.464016,78.319769,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,77,8.711264e-10,450.155579,0.35,0.155579,5.960465e-09,2.255130e-08,0,,,,0.466956,78.786725,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,78,3.378856e-09,450.209839,0.35,0.209839,5.960465e-09,4.588130e-08,0,,,,0.463998,79.250724,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,79,6.013129e-09,450.239075,0.35,0.239075,5.960465e-09,6.094440e-08,0,,,,0.471019,79.721742,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,80,7.982709e-09,450.243439,0.35,0.243439,5.960465e-09,6.695710e-08,0,,,,0.467997,80.18974,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,81,8.212630e-09,450.224701,0.35,0.224701,5.960465e-09,6.815512e-08,0,,,,0.465059,80.654798,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,82,7.040037e-09,450.186096,0.35,0.186096,5.960465e-09,6.493632e-08,0,,,,0.468074,81.122872,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,83,4.766282e-09,450.133026,0.35,0.133026,5.960465e-09,5.422564e-08,0,,,,0.469856,81.592729,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,84,2.446539e-09,450.071747,0.35,0.071747,5.960465e-09,3.974692e-08,0,,,,0.465867,82.058595,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,85,7.050114e-10,450.00946,0.35,0.00946,5.960465e-09,2.067627e-08,0,,,,0.466013,82.524608,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,86,3.010149e-11,449.952087,0.35,0.047913,5.960465e-09,3.222134e-09,0,,,,0.474128,82.998736,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,87,2.023109e-09,449.904541,0.35,0.095459,5.960465e-09,-1.264024e-08,0,,,,0.465961,83.464697,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,88,2.995883e-09,449.8703,0.35,0.1297,5.960465e-09,-2.583818e-08,0,,,,0.464962,83.929659,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,89,5.163011e-09,449.851837,0.35,0.148163,5.960465e-09,-3.685648e-08,0,,,,0.477235,84.406894,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,90,5.898285e-09,449.849457,0.35,0.150543,5.960465e-09,-4.209624e-08,0,,,,0.465028,84.871922,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,91,5.961430e-09,449.862,0.35,0.138,5.960465e-09,-4.275177e-08,0,,,,0.466369,85.338291,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,92,5.514868e-09,449.886902,0.35,0.113098,5.960465e-09,-3.932974e-08,0,,,,0.464895,85.803186,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,93,3.494071e-09,449.920654,0.35,0.079346,5.960465e-09,-3.218841e-08,0,,,,0.465177,86.268363,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,94,2.576558e-09,449.95871,0.35,0.04129,5.960465e-09,-2.139759e-08,0,,,,0.464901,86.733264,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,95,1.940646e-09,449.996979,0.35,0.003021,5.960465e-09,-1.065332e-08,0,,,,0.464824,87.198088,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
